id,text,x1,y1,x2,y2,src_x1,src_y1,src_x2,src_y2,tile,dup_of,fragment,surya_line,surya_conf,rotation,conflict
2261,Proposed Wharf.,2168,750,2480,1108,2168,750,2480,1108,r0c2@30,,,,,30,
134,B,2162,863,2294,942,2162,863,2294,942,r0c1,,,,,0,
257,U,2378,940,2464,992,2378,940,2464,992,r0c1,,,,,0,
169,R,2529,998,2637,1068,2529,998,2637,1068,r0c2,,,,,0,
111,R,2693,1072,2804,1141,2693,1072,2804,1141,r0c2,,,,,0,
174,A,2859,1169,2968,1236,2859,1169,2968,1236,r0c2,,,,,0,
228,R,3051,1272,3148,1341,3051,1272,3148,1341,r1c2,,,,,0,
217,Viaduct,1681,1290,1796,1382,1681,1290,1796,1382,r1c1,,,,,0,
425,Proposed Wharf.,2618,1359,2892,1536,2618,1359,2892,1536,r0c2,,,,,0,
146,D,3220,1384,3302,1444,3220,1384,3302,1444,r1c2,,,,,0,
2004,ssed,1534,1385,1616,1477,1534,1385,1616,1477,r0c1@30,,,,,30,
150,Proposed,1449,1401,1607,1519,1449,1401,1607,1519,r1c1,,,,,0,
588,Freight Shed,1776,1530,1998,1690,1776,1530,1998,1690,r1c1@30,,,,,30,
1517,INLET,3559,1591,4146,2426,3559,1591,4146,2426,r1c3@60,,,,,60,
40,No3,1830,1602,1902,1651,1830,1602,1902,1651,r1c1,,,,,0,
2266,Proposed Wharf.,3229,1647,3512,1972,3229,1647,3512,1972,r1c3@30,,,,,30,
2180,a d i a n p a,1768,1758,2572,2568,1768,1758,2572,2568,r1c1@60,,,,,60,
1983,Original Water Line as on Plan,1177,1771,1595,2072,1177,1771,1595,2072,r1c1@30,,,,,30,
135,Station & Offices.,903,1799,1181,1980,903,1799,1181,1980,r1c0,,,,,0,
129,V,3703,1814,3814,1885,3703,1814,3814,1885,r1c3,,,,,0,
84,C.P.R.,997,1823,1086,1895,997,1823,1086,1895,r1c0,,,,,0,
1170,Freight Shed,2455,1837,2644,1973,2455,1837,2644,1973,r1c2@30,,,,,30,
2249,Line os on P,1382,1883,1560,2005,1382,1883,1560,2005,r1c0@30,,,,,30,
344,No4,2495,1894,2569,1948,2495,1894,2569,1948,r1c1,,,,,0,
2267,D.L.541,1157,1933,1795,2717,1157,1933,1795,2717,r1c1@60,,,,,60,
2268,ian pacific,2022,1940,2953,2593,2022,1940,2953,2593,r1c2@30,,,,,30,
139,Cordovia,1463,1958,1756,2107,1463,1958,1756,2107,r1c1,,,,,0,
1553,New C.P.R Station,1264,1995,1531,2341,1264,1995,1531,2341,r1c1@60,,,,,60,
60,Marlboro,1610,1995,1701,2072,1610,1995,1701,2072,r1c1,,,,,0,
403,a d i a m p a c,1785,2012,2633,2335,1785,2012,2633,2335,r1c1,,,,,0,
372,"43,607)D.L.",1163,2015,1426,2353,1163,2015,1426,2353,r1c1,,,,,0,
251,GRANVILLE ST.,516,2057,874,2388,516,2057,874,2388,r1c0,,,,,0,
434,S.,774,2092,836,2140,774,2092,836,2140,r2c0,,,,,0,
230,C.P.P,1335,2103,1433,2198,1335,2103,1433,2198,r1c1,,,,,0,
2185,E T,3967,2105,4145,2359,3967,2105,4145,2359,r2c3@60,,,,,60,
415,Site for Station,1404,2106,1530,2302,1404,2106,1530,2302,r1c0,,,,,0,
2173,34,1129,2108,1146,2125,1129,2108,1146,2125,r2c0@60,,,,,60,
2133,35,1137,2122,1153,2139,1137,2122,1153,2139,r2c0@60,,,,,60,
391,H,3960,2123,4046,2190,3960,2123,4046,2190,r2c3,,,,,0,
2081,36,1144,2134,1161,2152,1144,2134,1161,2152,r2c0@60,,,,,60,
430,n Pacific Railway,2228,2140,3764,2582,2228,2140,3764,2582,r1c2,,,,,0,
2025,37,1151,2147,1169,2165,1151,2147,1169,2165,r2c0@60,,,,,60,
1969,B,1384,2157,1437,2206,1384,2157,1437,2206,r2c1@30,,,,,30,
1957,38,1159,2160,1177,2178,1159,2160,1177,2178,r2c0@60,,,,,60,
1882,39,1167,2174,1184,2192,1167,2174,1184,2192,r2c0@60,,,,,60,
1861,acitic,2481,2179,2954,2516,2481,2179,2954,2516,r2c2@30,,,,,30,
163,Grain Shed,3186,2186,3351,2270,3186,2186,3351,2270,r1c2,,,,,0,
1820,40,1174,2187,1192,2205,1174,2187,1192,2205,r2c0@60,,,,,60,
131,2,888,2200,912,2223,888,2200,912,2223,r1c0,,,,,0,
427,CORDOVA ST. WEST,1134,2201,1536,2582,1134,2201,1536,2582,r1c0,,,,,0,
2100,Raiway,3049,2206,3726,2851,3049,2206,3726,2851,r2c2@60,,,,,60,
821,658,1069,2208,1097,2239,1069,2208,1097,2239,r1c0@60,,,,,60,
158,No 5,3193,2212,3268,2258,3193,2212,3268,2258,r1c2,,,,,0,
1691,42,1190,2214,1207,2232,1190,2214,1207,2232,r2c0@60,,,,,60,
156,3,920,2229,945,2253,920,2229,945,2253,r1c0,,,,,0,
1567,44,1205,2240,1223,2258,1205,2240,1223,2258,r2c0@60,,,,,60,
1493,45,1213,2253,1230,2272,1213,2253,1230,2272,r2c0@60,,,,,60,
175,4,951,2258,975,2282,951,2258,975,2282,r1c0,,,,,0,
1740,Straight Shed,4335,2266,4518,2471,4335,2266,4518,2471,r1c3@30,,,,,30,
1417,46,1220,2267,1238,2285,1220,2267,1238,2285,r2c0@60,,,,,60,
264,Hight shed,4407,2270,4448,2462,4407,2270,4448,2462,r2c3,,,,,0,
1350,47,1228,2280,1246,2298,1228,2280,1246,2298,r2c0@60,,,,,60,
199,4,983,2290,1012,2318,983,2290,1012,2318,r1c0,,,,,0,
1284,48,1236,2293,1253,2311,1236,2293,1253,2311,r2c0@60,,,,,60,
243,Grandview,974,2295,1087,2408,974,2295,1087,2408,r2c0,,,,,0,
1245,Express Co.,1756,2302,1890,2445,1756,2302,1890,2445,r2c1@60,,,,,60,
1223,49,1243,2307,1261,2325,1243,2307,1261,2325,r2c0@60,,,,,60,
1166,50,1251,2320,1269,2338,1251,2320,1269,2338,r2c0@60,,,,,60,
224,Dominion,1765,2321,1882,2387,1765,2321,1882,2387,r2c1,,,,,0,
220,100,676,2332,710,2365,676,2332,710,2365,r2c0,,,,,0,
1107,51,1259,2333,1276,2351,1259,2333,1276,2351,r2c0@60,,,,,60,
278,14,871,2345,938,2425,871,2345,938,2425,r1c0,,,,,0,
1065,52,1266,2347,1284,2365,1266,2347,1284,2365,r2c0@60,,,,,60,
202,Hotel,1012,2353,1078,2421,1012,2353,1078,2421,r2c0,,,,,0,
1094,53,1274,2360,1292,2378,1274,2360,1292,2378,r2c0@60,,,,,60,
2262,Rait,3067,2362,3416,2647,3067,2362,3416,2647,r1c2@30,,,,,30,
187,19,713,2370,740,2398,713,2370,740,2398,r2c0,,,,,0,
2256,ST.WEST,1341,2372,1537,2630,1341,2372,1537,2630,r1c1@60,,,,,60,
178,6,1074,2384,1103,2413,1074,2384,1103,2413,r2c0,,,,,0,
1058,SEYMOUR ST.,957,2386,1283,2797,957,2386,1283,2797,r2c0@30,,,,,30,
1160,55,1290,2386,1307,2405,1290,2386,1307,2405,r2c0@60,,,,,60,
176,St.Pancis,1074,2392,1180,2498,1074,2392,1180,2498,r2c0,,,,,0,
168,18,750,2399,774,2428,750,2399,774,2428,r2c0,,,,,0,
1193,56,1297,2400,1315,2418,1297,2400,1315,2418,r2c0@60,,,,,60,
1230,57,1306,2414,1323,2432,1306,2414,1323,2432,r2c0@60,,,,,60,
151,Hotel,1112,2427,1178,2501,1112,2427,1178,2501,r2c0,,,,,0,
1261,58,1313,2428,1331,2446,1313,2428,1331,2446,r2c0@60,,,,,60,
145,17,777,2433,803,2459,777,2433,803,2459,r2c0,,,,,0,
1305,59,1321,2441,1339,2459,1321,2441,1339,2459,r2c0@60,,,,,60,
806,Stinson's Wharf.,3896,2444,4074,2635,3896,2444,4074,2635,r2c3@60,,,,,60,
353,F.,1185,2451,1280,2531,1185,2451,1280,2531,r2c1,,,,,0,
1339,60,1329,2454,1346,2472,1329,2454,1346,2472,r2c0@60,,,,,60,
333,16,808,2464,836,2493,808,2464,836,2493,r1c0,,,,,0,
1378,61,1336,2468,1354,2486,1336,2468,1354,2486,r2c0@60,,,,,60,
1427,62,1344,2481,1362,2499,1344,2481,1362,2499,r2c0@60,,,,,60,
113,Chambers,809,2485,915,2582,809,2485,915,2582,r2c0,,,,,0,
109,Dogs,819,2488,885,2553,819,2488,885,2553,r2c0,,,,,0,
103,Stimons Wharf,3900,2493,4068,2590,3900,2493,4068,2590,r2c3,,,,,0,
1459,63,1352,2494,1369,2512,1352,2494,1369,2512,r2c0@60,,,,,60,
440,tway,3341,2494,3710,2627,3341,2494,3710,2627,r2c3,,,,,0,
272,Clarke & Stewart,1207,2504,1364,2666,1207,2504,1364,2666,r2c0,,,,,0,
1512,64,1360,2509,1379,2528,1360,2509,1379,2528,r2c0@60,,,,,60,
1554,65,1369,2523,1386,2542,1369,2523,1386,2542,r2c0@60,,,,,60,
2159,220',1540,2526,1574,2562,1540,2526,1574,2562,r1c1@60,,,,,60,
420,"42,945)R",1142,2530,1198,2579,1142,2530,1198,2579,r1c1,,,,,0,
649,"Kelly, Douglas",1724,2532,1929,2724,1724,2532,1929,2724,r2c1@30,,,,,30,
1593,66,1376,2537,1394,2555,1376,2537,1394,2555,r2c0@60,,,,,60,
1632,67,1384,2550,1402,2568,1384,2550,1402,2568,r2c0@60,,,,,60,
2226,13,901,2556,934,2589,901,2556,934,2589,r1c0@30,,,,,30,
248,Building,1232,2559,1339,2670,1232,2559,1339,2670,r2c0,,,,,0,
1669,68,1392,2563,1409,2581,1392,2563,1409,2581,r2c0@60,,,,,60,
597,& Company,1692,2571,1860,2732,1692,2571,1860,2732,r2c1@30,,,,,30,
589,12th,928,2575,997,2639,928,2575,997,2639,r2c0@30,,,,,30,
1704,69,1399,2577,1417,2595,1399,2577,1417,2595,r2c0@60,,,,,60,
65,4 Company,1741,2579,1807,2716,1741,2579,1807,2716,r2c1,,,,,0,
577,210,713,2585,758,2636,713,2585,758,2636,r2c0@60,,,,,60,
1741,70,1407,2590,1425,2608,1407,2590,1425,2608,r2c0@60,,,,,60,
58,St.,1776,2593,1805,2613,1776,2593,1805,2613,r2c1,,,,,0,
562,Cobalt Bros. Ltd.,1901,2600,2101,2801,1901,2600,2101,2801,r2c1@60,,,,,60,
1783,71,1415,2605,1433,2623,1415,2605,1433,2623,r2c0@60,,,,,60,
557,Gavitt Bros.,1956,2605,2071,2741,1956,2605,2071,2741,r2c1@30,,,,,30,
710,Union SS Cos Wharf.,4265,2609,4471,2787,4265,2609,4471,2787,r2c3@30,,,,,30,
50,St.,1776,2613,1805,2633,1776,2613,1805,2633,r2c1,,,,,0,
1825,72,1424,2619,1442,2639,1424,2619,1442,2639,r2c0@60,,,,,60,
255,3,1319,2628,1346,2654,1319,2628,1346,2654,r2c0,,,,,0,
46,St.,1776,2633,1805,2653,1776,2633,1805,2653,r2c1,,,,,0,
1866,73,1432,2634,1450,2652,1432,2634,1450,2652,r2c0@60,,,,,60,
519,B,1699,2644,1731,2677,1699,2644,1731,2677,r2c1@60,,,,,60,
518,5,1863,2646,1901,2683,1863,2646,1901,2683,r2c1@60,,,,,60,
1903,74,1440,2647,1458,2665,1440,2647,1458,2665,r2c0@60,,,,,60,
41,8,2838,2648,2859,2670,2838,2648,2859,2670,r2c2,,,,,0,
39,St.,1776,2653,1805,2673,1776,2653,1805,2673,r2c1,,,,,0,
1946,75,1449,2662,1466,2680,1449,2662,1466,2680,r2c0@60,,,,,60,
34,St.,1776,2673,1805,2693,1776,2673,1805,2693,r2c1,,,,,0,
509,8,2019,2673,2082,2740,2019,2673,2082,2740,r2c1@30,,,,,30,
1988,76,1456,2675,1474,2693,1456,2675,1474,2693,r2c0@60,,,,,60,
32,7,2951,2677,2968,2700,2951,2677,2968,2700,r2c2,,,,,0,
99,Union S.S.Cbs Wharf,4270,2683,4464,2717,4270,2683,4464,2717,r2c3,,,,,0,
1486,Deportemental,1214,2687,1374,2874,1214,2687,1374,2874,r2c0@30,,,,,30,
2026,77,1464,2688,1481,2707,1464,2688,1481,2707,r2c0@60,,,,,60,
534,REF,1647,2691,1699,2748,1647,2691,1699,2748,r2c1@60,,,,,60,
30,St.,1776,2693,1805,2713,1776,2693,1805,2713,r2c1,,,,,0,
698,Johnston Bros.,2116,2693,2238,2839,2116,2693,2238,2839,r2c1@30,,,,,30,
2105,FRI,2265,2694,2297,2722,2265,2694,2297,2722,r2c2@30,,,,,30,
2099,FRI,2266,2694,2298,2723,2266,2694,2298,2723,r2c2@30,,,,,30,
2060,78,1472,2702,1489,2720,1472,2702,1489,2720,r2c0@60,,,,,60,
1815,D. Speer,1210,2703,1351,2805,1210,2703,1351,2805,r2c1@60,,,,,60,
1334,FRI,2419,2704,2460,2737,2419,2704,2460,2737,r2c2@30,,,,,30,
1345,FRI,2417,2705,2459,2738,2417,2705,2459,2738,r2c2@30,,,,,30,
2017,FRI,2285,2708,2319,2739,2285,2708,2319,2739,r2c2@30,,,,,30,
23,6,3061,2708,3082,2731,3061,2708,3082,2731,r2c2,,,,,0,
525,3,2076,2709,2107,2741,2076,2709,2107,2741,r2c1@30,,,,,30,
2042,FRI,2279,2710,2314,2742,2279,2710,2314,2742,r2c2@30,,,,,30,
22,St.,1776,2713,1805,2733,1776,2713,1805,2733,r2c1,,,,,0,
2097,79,1480,2716,1498,2734,1480,2716,1498,2734,r2c0@60,,,,,60,
880,Loray Post,2222,2718,2335,2861,2222,2718,2335,2861,r2c1@30,,,,,30,
546,9,1638,2721,1669,2751,1638,2721,1669,2751,r2c1@30,,,,,30,
328,6,1413,2722,1442,2748,1413,2722,1442,2748,r2c0,,,,,0,
1222,D. Speier,1209,2726,1321,2844,1209,2726,1321,2844,r2c0@30,,,,,30,
1914,FRI,2304,2726,2338,2759,2304,2726,2338,2759,r2c2@30,,,,,30,
682,20,1075,2728,1116,2767,1075,2728,1116,2767,r2c0@30,,,,,30,
1921,FRI,2303,2728,2339,2761,2303,2728,2339,2761,r2c2@30,,,,,30,
2134,80,1488,2731,1506,2749,1488,2731,1506,2749,r2c0@60,,,,,60,
1142,FRI,2461,2732,2498,2764,2461,2732,2498,2764,r2c2@30,,,,,30,
16,St.,1776,2733,1805,2752,1776,2733,1805,2752,r2c1,,,,,0,
714,Molsons,1011,2739,1135,2851,1011,2739,1135,2851,r2c0@30,,,,,30,
1278,Budweiser,2314,2742,2448,2872,2314,2742,2448,2872,r2c1@30,,,,,30,
37,3,3174,2743,3193,2766,3174,2743,3193,2766,r2c2,,,,,0,
2155,81,1496,2744,1514,2762,1496,2744,1514,2762,r2c0@60,,,,,60,
1811,FRI,2325,2744,2360,2777,2325,2744,2360,2777,r2c2@30,,,,,30,
1794,FRI,2329,2744,2365,2778,2329,2744,2365,2778,r2c2@30,,,,,30,
2240,FRI,2216,2747,2253,2781,2216,2747,2253,2781,r2c2@30,,,,,30,
363,7,1447,2749,1475,2776,1447,2749,1475,2776,r2c0,,,,,0,
11,St.,1776,2752,1805,2772,1776,2752,1805,2772,r2c1,,,,,0,
979,FRI,2500,2754,2536,2787,2500,2754,2536,2787,r2c2@30,,,,,30,
1916,6,3646,2755,3688,2796,3646,2755,3688,2796,r2c2@60,,,,,60,
897,FRI,2535,2758,2566,2783,2535,2758,2566,2783,r2c2@30,,,,,30,
2181,82,1505,2759,1522,2777,1505,2759,1522,2777,r2c0@60,,,,,60,
1678,FRI,2353,2760,2389,2794,2353,2760,2389,2794,r2c2@30,,,,,30,
1702,FRI,2348,2762,2382,2793,2348,2762,2382,2793,r2c2@30,,,,,30,
726,19,1108,2763,1142,2797,1108,2763,1142,2797,r2c0@30,,,,,30,
2188,FRI,2240,2763,2278,2797,2240,2763,2278,2797,r2c2@30,,,,,30,
2244,FRI,2211,2769,2248,2804,2211,2769,2248,2804,r2c2@30,,,,,30,
1548,Stor,1265,2771,1354,2846,1265,2771,1354,2846,r2c1@60,,,,,60,
79,4,3282,2771,3306,2795,3282,2771,3306,2795,r2c2,,,,,0,
2200,83,1512,2772,1530,2790,1512,2772,1530,2790,r2c0@60,,,,,60,
2,St.,1776,2772,1805,2792,1776,2772,1805,2792,r2c1,,,,,0,
1075,RICHARDS ST.,1363,2777,1693,3196,1363,2777,1693,3196,r2c1@30,,,,,30,
1569,FRI,2376,2777,2413,2811,2376,2777,2413,2811,r2c2@30,,,,,30,
2116,FRI,2263,2778,2299,2812,2263,2778,2299,2812,r2c2@30,,,,,30,
1600,FRI,2369,2780,2403,2811,2369,2780,2403,2811,r2c2@30,,,,,30,
677,Bank,1025,2781,1114,2860,1025,2781,1114,2860,r2c0@30,,,,,30,
386,8,1473,2783,1504,2811,1473,2783,1504,2811,r2c0,,,,,0,
494,1055,1792,2783,1855,2838,1792,2783,1855,2838,r2c1@30,,,,,30,
2196,FRI,2236,2784,2273,2818,2236,2784,2273,2818,r2c2@30,,,,,30,
2215,84,1520,2785,1538,2805,1520,2785,1538,2805,r2c0@60,,,,,60,
1256,ST.,1277,2786,1329,2842,1277,2786,1329,2842,r2c0@30,,,,,30,
898,FRI,2534,2787,2566,2815,2534,2787,2566,2815,r2c2@30,,,,,30,
1333,13,1305,2791,1399,2877,1305,2791,1399,2877,r2c1@30,,,,,30,
811,FRI,2576,2791,2605,2814,2576,2791,2605,2814,r2c2@30,,,,,30,
3,St.,1776,2792,1805,2812,1776,2792,1805,2812,r2c1,,,,,0,
2000,FRI,2288,2794,2323,2826,2288,2794,2323,2826,r2c2@30,,,,,30,
1440,FRI,2399,2794,2435,2827,2399,2794,2435,2827,r2c2@30,,,,,30,
2165,McClary,2564,2794,2631,2857,2564,2794,2631,2857,r2c1@30,,,,,30,
1481,FRI,2391,2796,2427,2830,2391,2796,2427,2830,r2c2@30,,,,,30,
2123,FRI,2261,2798,2298,2833,2261,2798,2298,2833,r2c2@30,,,,,30,
790,18,1138,2799,1175,2835,1138,2799,1175,2835,r2c0@30,,,,,30,
1150,Company,2329,2799,2419,2919,2329,2799,2419,2919,r2c1@60,,,,,60,
140,3,3394,2802,3417,2826,3394,2802,3417,2826,r2c2,,,,,0,
828,FRI,2569,2805,2605,2837,2569,2805,2605,2837,r2c2@30,,,,,30,
1883,FRI,2310,2809,2346,2843,2310,2809,2346,2843,r2c2@30,,,,,30,
1316,FRI,2422,2811,2459,2846,2422,2811,2459,2846,r2c2@30,,,,,30,
4,St.,1776,2812,1805,2832,1776,2812,1805,2832,r2c1,,,,,0,
2231,FRI,2220,2812,2257,2846,2220,2812,2257,2846,r2c2@30,,,,,30,
2005,FRI,2287,2813,2322,2847,2287,2813,2322,2847,r2c2@30,,,,,30,
1358,FRI,2415,2814,2449,2846,2415,2814,2449,2846,r2c2@30,,,,,30,
536,05,3874,2814,3902,2841,3874,2814,3902,2841,r2c3@60,,,,,60,
422,9,1510,2815,1534,2843,1510,2815,1534,2843,r2c0,,,,,0,
1770,FRI,2334,2824,2369,2858,2334,2824,2369,2858,r2c2@30,,,,,30,
952,4,2509,2826,2551,2867,2509,2826,2551,2867,r2c2@60,,,,,60,
763,FRI,2605,2826,2641,2858,2605,2826,2641,2858,r2c2@30,,,,,30,
498,852,1959,2827,2014,2877,1959,2827,2014,2877,r2c1@30,,,,,30,
1880,FRI,2311,2827,2346,2860,2311,2827,2346,2860,r2c2@30,,,,,30,
2171,FRI,2245,2828,2281,2862,2245,2828,2281,2862,r2c2@30,,,,,30,
1210,FRI,2446,2828,2483,2862,2446,2828,2483,2862,r2c2@30,,,,,30,
844,17,1168,2830,1204,2866,1168,2830,1204,2866,r2c0@30,,,,,30,
1249,FRI,2437,2830,2473,2863,2437,2830,2473,2863,r2c2@30,,,,,30,
5,St.,1776,2832,1805,2852,1776,2832,1805,2852,r2c1,,,,,0,
222,2,3512,2832,3532,2857,3512,2832,3532,2857,r2c2,,,,,0,
1814,A,2510,2838,2554,2880,2510,2838,2554,2880,r2c1@30,,,,,30,
1660,FRI,2357,2839,2392,2873,2357,2839,2392,2873,r2c2@30,,,,,30,
678,10,1536,2840,1571,2875,1536,2840,1571,2875,r2c1@30,,,,,30,
1764,FRI,2335,2840,2370,2874,2335,2840,2370,2874,r2c2@30,,,,,30,
530,B.C. Electric Ry Co,1740,2842,2060,3089,1740,2842,2060,3089,r2c1@30,,,,,30,
679,FRI,2650,2842,2694,2881,2650,2842,2694,2881,r2c2@30,,,,,30,
2086,FRI,2269,2843,2305,2877,2269,2843,2305,2877,r2c2@30,,,,,30,
1108,FRI,2469,2845,2507,2879,2469,2845,2507,2879,r2c2@30,,,,,30,
1138,FRI,2462,2846,2496,2877,2462,2846,2496,2877,r2c2@30,,,,,30,
694,FRI,2643,2846,2681,2881,2643,2846,2681,2881,r2c2@30,,,,,30,
837,B,2280,2850,2313,2885,2280,2850,2313,2885,r2c1@60,,,,,60,
6,St.,1776,2852,1805,2874,1776,2852,1805,2874,r2c1,,,,,0,
1650,FRI,2359,2854,2395,2889,2359,2854,2395,2889,r2c2@30,,,,,30,
1543,FRI,2380,2854,2415,2888,2380,2854,2415,2888,r2c2@30,,,,,30,
916,16,1200,2857,1237,2894,1200,2857,1237,2894,r2c0@30,,,,,30,
1972,FRI,2293,2857,2328,2891,2293,2857,2328,2891,r2c2@30,,,,,30,
1039,FRI,2486,2861,2521,2893,2486,2861,2521,2893,r2c2@30,,,,,30,
1004,FRI,2494,2861,2531,2895,2494,2861,2531,2895,r2c2@30,,,,,30,
2223,FRI,2222,2865,2260,2901,2222,2865,2260,2901,r2c2@30,,,,,30,
2232,FRI,2220,2867,2258,2905,2220,2867,2258,2905,r2c2@30,,,,,30,
627,FRI,2683,2867,2718,2899,2683,2867,2718,2899,r2c2@30,,,,,30,
1522,FRI,2384,2869,2421,2903,2384,2869,2421,2903,r2c2@30,,,,,30,
1420,FRI,2403,2869,2439,2903,2403,2869,2439,2903,r2c2@30,,,,,30,
7,St.,1776,2874,1805,2894,1776,2874,1805,2894,r2c1,,,,,0,
1862,FRI,2315,2874,2351,2908,2315,2874,2351,2908,r2c2@30,,,,,30,
936,FRI,2518,2877,2556,2911,2518,2877,2556,2911,r2c2@30,,,,,30,
948,FRI,2509,2878,2543,2910,2509,2878,2543,2910,r2c2@30,,,,,30,
2166,FRI,2247,2881,2283,2916,2247,2881,2283,2916,r2c2@30,,,,,30,
558,6,3194,2881,3251,2938,3194,2881,3251,2938,r2c2@30,,,,,30,
582,FRI,2716,2883,2753,2918,2716,2883,2753,2918,r2c2@30,,,,,30,
889,B,2304,2884,2339,2919,2304,2884,2339,2919,r2c1@60,,,,,60,
1388,FRI,2409,2884,2445,2917,2409,2884,2445,2917,r2c2@30,,,,,30,
2176,FRI,2244,2885,2281,2921,2244,2885,2281,2921,r2c2@30,,,,,30,
1307,FRI,2425,2886,2462,2920,2425,2886,2462,2920,r2c2@30,,,,,30,
1743,FRI,2339,2889,2374,2923,2339,2889,2374,2923,r2c2@30,,,,,30,
994,15,1231,2890,1268,2926,1231,2890,1268,2926,r2c0@30,,,,,30,
904,FRI,2533,2892,2567,2923,2533,2892,2567,2923,r2c2@30,,,,,30,
602,FRI,2701,2893,2730,2920,2701,2893,2730,2920,r2c2@30,,,,,30,
8,St.,1776,2894,1805,2915,1776,2894,1805,2915,r2c1,,,,,0,
884,FRI,2542,2894,2579,2928,2542,2894,2579,2928,r2c2@30,,,,,30,
2083,FRI,2270,2896,2306,2931,2270,2896,2306,2931,r2c2@30,,,,,30,
551,FRI,2745,2896,2781,2929,2745,2896,2781,2929,r2c2@30,,,,,30,
1265,FRI,2433,2897,2468,2931,2433,2897,2468,2931,r2c2@30,,,,,30,
848,6,3672,2897,3690,2918,3672,2897,3690,2918,r2c3@30,,,,,30,
533,9,2763,2900,2793,2931,2763,2900,2793,2931,r2c2@30,,,,,30,
2106,FRI,2265,2902,2302,2939,2265,2902,2302,2939,r2c2@30,,,,,30,
1186,FRI,2451,2902,2485,2934,2451,2902,2485,2934,r2c2@30,,,,,30,
2129,66,4824,2903,4845,2923,4824,2903,4845,2923,r2c3@30,,,,,30,
1634,FRI,2362,2904,2396,2937,2362,2904,2396,2937,r2c2@30,,,,,30,
2125,66,4823,2904,4844,2925,4823,2904,4844,2925,r2c3@30,,,,,30,
2124,66,4822,2905,4844,2926,4822,2905,4844,2926,r2c3@30,,,,,30,
851,FRI,2557,2906,2591,2937,2557,2906,2591,2937,r2c2@30,,,,,30,
2119,66,4821,2907,4843,2927,4821,2907,4843,2927,r2c3@30,,,,,30,
2118,66,4821,2908,4842,2929,4821,2908,4842,2929,r2c3@30,,,,,30,
834,FRI,2568,2909,2605,2941,2568,2909,2605,2941,r2c2@30,,,,,30,
143,OLD GRANVILLE TOWN,2572,2909,2683,3172,2572,2909,2683,3172,r2c2,,,,,0,
2114,66,4820,2909,4841,2930,4820,2909,4841,2930,r2c3@30,,,,,30,
633,05,3792,2910,3821,2940,3792,2910,3821,2940,r2c3@60,,,,,60,
1973,FRI,2293,2911,2329,2946,2293,2911,2329,2946,r2c2@30,,,,,30,
1163,FRI,2457,2911,2492,2945,2457,2911,2492,2945,r2c2@30,,,,,30,
526,FRI,2770,2911,2806,2944,2770,2911,2806,2944,r2c2@30,,,,,30,
2113,66,4819,2911,4841,2931,4819,2911,4841,2931,r2c3@30,,,,,30,
2108,66,4818,2912,4840,2933,4818,2912,4840,2933,r2c3@30,,,,,30,
2103,66,4818,2913,4839,2934,4818,2913,4839,2934,r2c3@30,,,,,30,
9,St.,1776,2915,1805,2935,1776,2915,1805,2935,r2c1,,,,,0,
2096,66,4817,2915,4838,2935,4817,2915,4838,2935,r2c3@30,,,,,30,
2095,66,4816,2916,4838,2937,4816,2916,4838,2937,r2c3@30,,,,,30,
1523,FRI,2384,2917,2420,2951,2384,2917,2420,2951,r2c2@30,,,,,30,
2093,66,4815,2917,4837,2938,4815,2917,4837,2938,r2c3@30,,,,,30,
2217,FRI,2225,2918,2261,2953,2225,2918,2261,2953,r2c2@30,,,,,30,
1084,FRI,2475,2918,2510,2950,2475,2918,2510,2950,r2c2@30,,,,,30,
2007,FRI,2287,2919,2325,2957,2287,2919,2325,2957,r2c2@30,,,,,30,
2088,66,4814,2919,4836,2939,4814,2919,4836,2939,r2c3@30,,,,,30,
804,FRI,2581,2920,2615,2951,2581,2920,2615,2951,r2c2@30,,,,,30,
2085,66,4814,2920,4835,2941,4814,2920,4835,2941,r2c3@30,,,,,30,
57,8,3846,2921,3871,2951,3846,2921,3871,2951,r2c3,,,,,0,
2078,66,4813,2921,4834,2942,4813,2921,4834,2942,r2c3@30,,,,,30,
782,FRI,2593,2923,2629,2957,2593,2923,2629,2957,r2c2@30,,,,,30,
2077,66,4812,2923,4834,2943,4812,2923,4834,2943,r2c3@30,,,,,30,
2074,66,4811,2924,4833,2945,4811,2924,4833,2945,r2c3@30,,,,,30,
1059,FRI,2481,2925,2516,2959,2481,2925,2516,2959,r2c2@30,,,,,30,
510,FRI,2796,2925,2831,2957,2796,2925,2831,2957,r2c2@30,,,,,30,
497,5,2867,2925,2907,2964,2867,2925,2907,2964,r2c2@60,,,,,60,
2071,66,4811,2925,4832,2946,4811,2925,4832,2946,r2c3@30,,,,,30,
1856,FRI,2316,2927,2352,2963,2316,2927,2352,2963,r2c2@30,,,,,30,
2064,66,4810,2927,4831,2947,4810,2927,4831,2947,r2c3@30,,,,,30,
2063,66,4809,2928,4831,2948,4809,2928,4831,2948,r2c3@30,,,,,30,
15,10,2870,2929,2895,2954,2870,2929,2895,2954,r2c2,,,,,0,
2062,66,4808,2929,4830,2950,4808,2929,4830,2950,r2c3@30,,,,,30,
1393,FRI,2408,2931,2444,2965,2408,2931,2444,2965,r2c2@30,,,,,30,
2056,66,4808,2931,4829,2951,4808,2931,4829,2951,r2c3@30,,,,,30,
