id,text,x1,y1,x2,y2,src_x1,src_y1,src_x2,src_y2,tile,dup_of,fragment,surya_line,surya_conf,rotation,conflict
,118,2711,1285,2741,1298,5063,2399,5119,2425,r1c4,300,,,,0,
,118,2712,1285,2741,1301,5065,2400,5119,2430,r2c5,300,,,,0,
,118,2712,1285,2740,1300,5065,2399,5117,2428,r1c5,300,,,,0,
,113,2427,1286,2451,1298,4532,2402,4578,2425,r1c4,295,,,,0,
614,22,3028,1288,3041,1298,5656,2406,5680,2425,r1c5,290,,,,0,1
,109,1546,1295,1579,1310,2887,2418,2950,2447,r1c2,274,,,,0,
,110,1788,1295,1817,1309,3340,2418,3394,2444,r2c2,293,,,,0,
,110,1788,1295,1817,1309,3340,2419,3393,2445,r1c2,293,,,,0,
628,177,1850,1295,1876,1308,3455,2419,3504,2444,r1c3,269,,,,0,1
,110,1788,1296,1818,1308,3339,2421,3395,2444,r1c3,293,,,,0,
,Hides.,925,1298,1001,1323,1727,2425,1869,2471,r1c1,265,,,,0,
,2,2984,1301,2998,1319,5573,2431,5599,2464,r1c5,254,,,,0,
375,Off,2829,1306,2845,1347,5283,2440,5313,2516,r2c5,545,1,,,0,
,x,2745,1309,2757,1319,5126,2445,5149,2464,r1c4,559,,,,0,
,X,2746,1309,2758,1320,5128,2445,5151,2465,r1c5,559,,,,0,
,1,2361,1312,2371,1327,4410,2450,4429,2479,r2c3,223,,,,0,
,Sal.,2710,1316,2733,1363,5061,2459,5105,2546,r2c5,285,,,,0,
679,Rest,1793,1326,1842,1346,3348,2477,3440,2513,r2c2,284,,,,0,1
,8,2802,1335,2811,1345,5234,2493,5250,2512,r2c4,434,,,,0,
604,320,2334,1375,2351,1418,4360,2569,4392,2648,r2c3,273,1,,,0,
678,COMMER,645,1376,768,1405,1205,2570,1434,2625,r2c0,465,1,,,0,
659,12°,2364,1376,2378,1385,4415,2570,4442,2586,r2c3,199,,,,0,1
,TAMPA,537,1379,628,1405,1003,2576,1174,2623,r2c1,386,,,,0,
,TANK.,656,1472,701,1486,1225,2750,1310,2776,r2c0,433,,,,0,
,PIER No.2.,540,1507,700,1543,1009,2814,1307,2882,r2c1,552,,,,0,
,319,2344,1554,2360,1593,4377,2903,4407,2975,r2c3,250,,,,0,
,S.F.R.R.,1152,1600,1198,1685,2151,2988,2238,3147,r2c2,466,,,,0,
,5,1805,1637,1842,1680,3371,3058,3440,3137,r2c2,249,,,,0,
683,AS,1382,1664,1429,1733,2581,3108,2669,3237,r3c2,376,1,,,0,
649,S,1178,1668,1195,1683,2200,3115,2233,3144,r3c2,466,1,,,0,
,TAMPA,2203,1689,2249,1897,4115,3154,4201,3544,r3c4,616,,,,0,
,TAMPA,2203,1689,2247,1877,4115,3154,4196,3506,r2c3,616,,,,0,
,TAMPA,2205,1690,2248,1876,4118,3156,4198,3504,r2c4,616,,,,0,
410,306,2113,1700,2132,1748,3947,3176,3981,3265,r2c3,594,1,,,0,
,WIND MILL &,1799,1701,1895,1716,3360,3177,3540,3205,r3c3,342,,,,0,
,WIND,1801,1702,1837,1716,3364,3180,3430,3205,r3c2,645,,,,0,
645,WIND,1801,1703,1837,1716,3363,3181,3430,3206,r2c2,342,1,,,0,
,ELEV,1797,1718,1839,1732,3356,3208,3435,3234,r3c2,653,,,,0,
565,ELEV'O WATER,1798,1718,1914,1733,3357,3208,3574,3237,r3c3,374,,,,0,1
566,318,2345,1718,2363,1756,4379,3208,4413,3280,r3c4,428,,,,0,1
567,F,2809,1718,2819,1732,5247,3208,5265,3234,r3c4,495,,,,0,1
653,ELEV,1798,1719,1839,1733,3358,3210,3435,3236,r2c2,374,1,,,0,
,318,2345,1719,2363,1755,4380,3210,4413,3277,r3c3,566,,,,0,
,318,2345,1720,2362,1755,4380,3212,4412,3278,r2c3,566,,,,0,
,TANK,1800,1735,1842,1750,3361,3240,3440,3268,r3c2,680,,,,0,
680,TANK,1798,1736,1842,1750,3358,3242,3440,3268,r2c2,546,1,,,0,
413,TANKS,1800,1736,1853,1750,3362,3242,3461,3268,r2c3,546,1,,,0,
,2,2795,1752,2806,1764,5220,3273,5241,3294,r3c4,453,,,,0,
,x,883,1803,896,1816,1650,3368,1674,3391,r2c1,383,,,,0,
597,249,1486,1806,1508,1845,2776,3374,2816,3445,r2c2,377,,,,0,1
,W,174,1851,194,1868,326,3457,363,3488,r2c0,307,,,,0,
,317,2347,1894,2364,1933,4383,3538,4415,3610,r3c3,238,,,,0,
,2,1219,1921,1235,1938,2277,3588,2307,3620,r3c1,367,,,,0,
,W.Ho.,1154,1957,1216,1979,2155,3656,2271,3696,r3c2,519,,,,0,
,213,1241,1957,1261,1990,2318,3656,2356,3717,r3c1,320,,,,0,
609,79,2712,1960,2736,1977,5065,3660,5109,3693,r3c5,286,,,,0,1
608,16,1790,1970,1815,1987,3343,3679,3390,3710,r3c2,288,1,,,0,
,15,1617,1971,1649,1988,3020,3682,3079,3713,r3c3,248,,,,0,
685,JA,1781,2029,1842,2073,3326,3789,3440,3871,r3c2,321,1,,,0,
688,OODEN BRIDGE.,2148,2100,2331,2121,4012,3923,4353,3961,r3c4,576,1,,,0,
660,Gent Storag,1161,2140,1304,2169,2168,3997,2436,4052,r3c1,520,,,,0,1
,20,1681,2192,1709,2209,3139,4095,3192,4126,r3c3,394,,,,0,
,21,2732,2195,2765,2211,5102,4099,5164,4129,r3c5,362,,,,0,
,Storge,2587,2219,2612,2292,4832,4144,4878,4281,r4c4,389,,,,0,
696,Laint,2623,2219,2647,2288,4898,4144,4944,4273,r4c4,387,,,,0,1
,x,2676,2219,2686,2231,4999,4144,5017,4166,r4c4,242,,,,0,
650,Ri,435,2223,476,2303,812,4152,889,4301,r4c0,401,1,,,0,
644,9103,1397,2225,1412,2272,2608,4156,2637,4243,r4c2,336,,,,0,1
635,1½,2087,2228,2110,2249,3898,4162,3941,4200,r4c3,280,,,,0,1
632,GenY W.Ho,1301,2231,1337,2338,2429,4166,2498,4367,r4c2,507,,,,0,1
,x,2760,2241,2775,2251,5155,4185,5183,4205,r4c5,378,,,,0,
602,Chis,2649,2250,2664,2293,4947,4202,4976,4282,r4c4,384,,,,0,1
570,TAMPA STERM,3130,2252,3149,2380,5845,4205,5881,4445,r3c5,698,1,,,0,
577,"4""W.R",1473,2265,1495,2330,2752,4230,2792,4352,r4c2,454,,,,0,1
,406,3023,2277,3043,2323,5646,4252,5683,4339,r4c5,462,,,,0,
,x,2759,2287,2779,2302,5152,4272,5189,4299,r4c4,403,,,,0,
,"PENCER, HENDERSON MY Co. LIVERY.",1611,2288,2071,2325,3009,4273,3868,4342,r4c3,654,,,,0,
,x,2763,2290,2776,2300,5160,4276,5185,4296,r4c5,403,,,,0,
692,SPENCER. HENDERS,1593,2292,1842,2323,2976,4281,3440,4339,r4c2,686,,,,0,1
,1/2,1595,2332,1615,2354,2978,4356,3017,4396,r3c2,441,,,,0,
562,205,1570,2346,1587,2374,2932,4382,2964,4435,r3c2,404,,,,0,1
,TANK.,2842,2367,2887,2382,5307,4422,5392,4449,r3c5,359,,,,0,
,TANK.,2840,2369,2887,2383,5304,4424,5392,4451,r4c4,359,,,,0,
603,TRINK.,2842,2369,2887,2382,5307,4425,5392,4449,r3c4,359,,,,0,1
,x,2775,2390,2785,2403,5183,4463,5201,4488,r3c5,408,,,,0,
,x,2773,2392,2785,2403,5180,4467,5201,4487,r4c5,408,,,,0,
,X,2781,2392,2790,2405,5194,4468,5211,4492,r3c4,408,,,,0,
345,WATER.,558,2396,609,2535,1043,4474,1137,4735,r4c0,623,1,,,0,
226,36,2351,2476,2371,2512,4390,4625,4428,4692,r4c4,634,1,,,0,
261,W.Ho,1606,2512,1650,2538,3000,4692,3082,4740,r4c2,695,1,,,0,
,DOCK.,1119,2520,1205,2553,2089,4707,2251,4768,r4c2,490,,,,0,
,SHEDS,2728,2554,2779,2568,5095,4770,5190,4796,r4c5,391,,,,0,
,x,2793,2563,2802,2573,5216,4787,5233,4806,r4c5,456,,,,0,
549,10.8至,2754,2583,2804,2600,5144,4824,5237,4856,r4c5,457,,,,0,1
,x,1619,2591,1627,2601,3023,4840,3039,4859,r4c3,201,,,,0,
,x,2718,2592,2727,2602,5076,4841,5094,4860,r4c5,266,,,,0,
351,TIDE,568,2594,614,2694,1061,4844,1148,5031,r4c0,623,1,,,0,
626,1/2,1809,2643,1825,2658,3379,4936,3409,4965,r4c2,246,,,,0,1
530,1/2,1741,2645,1758,2661,3251,4940,3282,4969,r4c2,421,,,,0,1
697,TRI,2889,2653,2916,2671,5396,4955,5446,4989,r4c4,225,,,,0,1
,36,2354,2669,2373,2704,4397,4985,4432,5051,r4c3,220,,,,0,
,x,1642,2684,1651,2694,3066,5012,3083,5031,r4c3,255,,,,0,
,x,2842,2689,2856,2703,5308,5022,5334,5048,r4c4,346,,,,0,
543,210E,1730,2697,1769,2711,3231,5037,3304,5062,r4c2,435,,,,0,1
,2,3006,2774,3025,2792,5614,5180,5650,5215,r5c5,244,,,,0,
620,104,3040,2795,3056,2842,5677,5219,5708,5308,r5c5,357,,,,0,1
618,5,3002,2796,3023,2825,5607,5222,5646,5277,r5c5,335,1,,,0,
617,Genit,2939,2798,2996,2824,5489,5225,5596,5274,r5c5,335,,,,0,1
,Vac.,2766,2813,2789,2854,5167,5254,5208,5330,r5c5,412,,,,0,
,Vac.,2697,2814,2722,2861,5036,5257,5084,5344,r5c5,411,,,,0,
412,Vac.,2766,2814,2788,2856,5166,5256,5207,5333,r4c4,556,1,,,0,
,Vac.,2700,2817,2722,2856,5043,5262,5084,5335,r4c5,411,,,,0,
,2,2750,2839,2769,2861,5137,5302,5172,5343,r5c5,414,,,,0,
,1,2685,2841,2700,2864,5015,5305,5043,5348,r5c5,699,,,,0,
414,2,2752,2841,2765,2860,5139,5306,5165,5342,r4c4,556,1,,,0,
564,Fac.,1666,2843,1699,2865,3111,5309,3174,5351,r4c3,422,,,,0,1
,x,3012,2846,3024,2857,5626,5315,5647,5335,r5c5,406,,,,0,
,x,2795,2850,2807,2861,5221,5323,5242,5344,r4c4,442,,,,0,
,x,2724,2856,2735,2865,5088,5334,5108,5351,r5c5,581,,,,0,
,x,2799,2856,2807,2865,5227,5334,5243,5351,r5c5,442,,,,0,
,108,2763,2867,2797,2882,5161,5354,5224,5383,r5c5,476,,,,0,
,10'7,2693,2869,2731,2886,5030,5358,5101,5390,r5c5,484,,,,0,
,108,2764,2869,2798,2884,5162,5358,5225,5387,r5c4,476,,,,0,
,108,2764,2869,2798,2883,5162,5358,5226,5384,r4c5,476,,,,0,
640,10.7,2693,2870,2729,2887,5030,5361,5096,5392,r4c5,484,,,,0,1
496,107,2695,2871,2729,2886,5033,5361,5098,5390,r5c4,484,,,,0,1
,105,2523,2873,2561,2890,4712,5366,4783,5398,r4c4,487,,,,0,
492,106,2636,2873,2669,2888,4923,5366,4984,5394,r5c4,491,,,,0,1
,D.H.,2176,2874,2211,2890,4065,5368,4129,5397,r5c4,486,,,,0,
,x,3043,2874,3054,2884,5683,5368,5705,5387,r5c5,485,,,,0,
,D.H.,2176,2875,2211,2891,4065,5369,4129,5399,r4c3,486,,,,0,
,D.H.,2176,2875,2211,2891,4065,5369,4129,5399,r4c4,486,,,,0,
,104,2413,2876,2451,2893,4507,5371,4577,5404,r4c4,479,,,,0,
,102,1830,2879,1867,2895,3418,5378,3486,5407,r4c3,471,,,,0,
,103,2046,2880,2083,2896,3822,5379,3890,5408,r4c3,472,,,,0,
,101,1672,2882,1706,2898,3124,5383,3187,5413,r5c3,511,,,,0,
,101,1673,2884,1705,2898,3125,5387,3184,5412,r4c3,511,,,,0,
,TAMPA WHARF CO.,1201,2893,1446,2964,2243,5404,2700,5536,r4c2,426,,,,0,
,TAMPA,1200,2924,1295,2965,2241,5460,2419,5538,r5c1,631,,,,0,
631,TAMPA,1201,2926,1293,2964,2244,5465,2416,5536,r4c1,426,1,,,0,
592,"3"" W.P.",2489,2933,2547,2950,4649,5478,4758,5510,r4c4,338,,,,0,1
,"6""W.P.",1924,2939,1991,2957,3594,5490,3719,5523,r4c3,325,,,,0,
693,07,1518,2960,1538,2987,2835,5529,2872,5579,r4c2,276,1,,,0,
694,W.Ho,1459,2972,1509,2987,2725,5550,2819,5579,r4c2,245,,,,0,1
700,DOCK,1234,3004,1305,3040,2305,5611,2437,5678,r5c1,337,1,,,0,
,116,2831,3096,2861,3109,5287,5782,5343,5807,r5c4,369,,,,0,
,115,2752,3102,2782,3117,5140,5793,5195,5822,r5c5,397,,,,0,
,109,1746,3116,1783,3130,3261,5819,3330,5846,r5c2,396,,,,0,
,2,2809,3125,2828,3140,5247,5836,5281,5865,r5c4,418,,,,0,
,2,2884,3125,2897,3140,5386,5836,5410,5865,r5c4,251,,,,0,
,9,1728,3138,1742,3155,3227,5860,3254,5893,r5c2,440,,,,0,
,Vac,1739,3154,1772,3175,3248,5891,3310,5931,r5c2,416,,,,0,
,DOCKS.,1225,3187,1250,3292,2288,5952,2335,6149,r5c1,352,,,,0,
701,KITC,1804,3202,1842,3215,3370,5979,3440,6004,r5c2,256,1,,,0,
569,COMP,1220,3348,1252,3441,2278,6253,2338,6427,r5c1,605,1,,,0,
606,313,2365,3356,2385,3396,4418,6269,4454,6342,r6c4,368,,,,0,1
529,14,1482,3413,1504,3432,2768,6375,2809,6409,r6c2,463,,,,0,1
,8,2697,3414,2730,3460,5036,6377,5099,6461,r5c5,524,,,,0,
,8,2697,3415,2731,3458,5037,6378,5100,6459,r5c4,524,,,,0,
,8,2697,3415,2731,3459,5036,6378,5101,6459,r6c5,524,,,,0,
,1,1255,3419,1269,3435,2344,6385,2370,6415,r6c2,467,,,,0,
,SEE,3362,3420,3396,3494,6280,6387,6343,6526,r5c5,563,,,,0,
,9,1924,3424,1959,3469,3593,6395,3659,6479,r5c3,500,,,,0,
553,1/2,2136,3427,2155,3473,3990,6401,4024,6487,r5c3,493,,,,0,1
526,W.H.D.,1306,3433,1362,3455,2439,6411,2544,6453,r5c2,477,,,,0,1
516,1/2,2060,3433,2086,3452,3848,6413,3895,6447,r5c3,469,,,,0,1
459,1,2119,3439,2127,3453,3958,6422,3973,6449,r6c3,503,1,,,0,
537,1,1983,3449,1993,3460,3703,6441,3722,6463,r5c3,430,,,,0,1
538,1,1982,3450,1993,3460,3702,6444,3722,6463,r5c3,430,,,,0,1
661,RCIAL,1228,3452,1251,3540,2294,6447,2337,6612,r5c1,605,1,,,0,
554,1,2091,3463,2099,3473,3905,6467,3921,6486,r5c3,398,,,,0,1
555,1,2110,3463,2119,3473,3941,6467,3958,6486,r5c3,392,,,,0,1
,Vac.,2978,3470,3018,3491,5561,6481,5636,6520,r5c5,380,,,,0,
619,9/3,1513,3480,1531,3519,2825,6499,2859,6573,r5c2,360,,,,0,1
578,TANK,2021,3483,2060,3496,3775,6504,3847,6530,r5c3,349,,,,0,1
,B.,3040,3483,3061,3504,5677,6504,5718,6545,r5c5,353,,,,0,
,TANK,1334,3490,1370,3503,2492,6519,2558,6542,r5c2,340,,,,0,
610,UN RTS,1339,3501,1384,3514,2501,6539,2585,6563,r5c2,311,,,,0,1
,x,3006,3516,3017,3526,5614,6568,5634,6585,r5c5,267,,,,0,
,x,3023,3516,3032,3526,5646,6568,5663,6585,r5c5,268,,,,0,
,TANK,1878,3519,1912,3533,3508,6573,3571,6599,r5c3,252,,,,0,
643,THANK,2008,3519,2046,3534,3750,6573,3822,6601,r5c3,253,1,,,0,
,HOTEL,1794,3531,1835,3551,3351,6594,3427,6633,r6c2,281,,,,0,
636,RMS.,1794,3545,1833,3565,3351,6620,3423,6657,r6c2,282,,,,0,1
,x,1798,3570,1807,3578,3358,6667,3376,6682,r6c2,270,,,,0,
,x,2884,3717,2897,3729,5386,6941,5410,6964,r6c4,234,,,,0,
,80',2232,3736,2285,3765,4170,6977,4267,7032,r6c4,504,,,,0,
703,2,1830,3764,1842,3777,3417,7030,3440,7055,r6c2,184,1,,,0,
,19,2720,3781,2746,3801,5079,7062,5128,7099,r6c5,322,,,,0,
621,20,2863,3781,2894,3798,5347,7062,5406,7093,r6c4,292,1,,,0,
573,D.H.,1754,3790,1791,3807,3275,7078,3344,7111,r6c2,379,,,,0,1
702,Scale of F,614,3827,768,3854,1146,7148,1434,7198,r6c0,542,1,,,0,
,50,699,3860,720,3873,1305,7210,1344,7234,r6c0,339,,,,0,
,0,548,3861,560,3875,1023,7211,1046,7237,r6c1,210,,,,0,
557,VIC.,1676,3982,1713,4005,3131,7438,3200,7481,r6c3,512,,,,0,1
,e,2797,3988,2811,3999,5224,7449,5250,7469,r6c5,497,,,,0,
,r,2745,3989,2765,4000,5127,7451,5164,7471,r6c5,501,,,,0,
704,11,2685,3992,2701,4004,5015,7455,5045,7478,r6c5,509,,,,0,1
,e,2333,3994,2351,4008,4357,7459,4390,7486,r6c3,525,,,,0,
,X,1673,4005,1685,4016,3125,7481,3147,7501,r6c3,540,,,,0,
